,predicted label,tipover prob,unknownIdx
1825,Not tip over,0.0013960687210783362,"[834, 571, 32, 3, 0, 0, 12, 22, 198, 2, 4, 1]"
1826,Not tip over,0.0029864513780921698,"[120, 8, 6, 66, 0, 90, 48, 18]"
1827,Not tip over,0.0014753402210772038,"[129, 72, 54, 14, 10, 483, 10, 274, 5, 3, 5, 8, 6, 2, 1, 0, 4340, 242, 0, 522, 23, 0]"
1828,Not tip over,0.005733920726925135,"[4, 226, 157, 59, 159, 5, 186, 147, 2, 66, 0, 147, 19]"
1829,Not tip over,0.001591344247572124,"[500, 91, 115, 27, 50, 370, 10, 668, 72, 1560, 27, 17, 44, 874]"
1830,Not tip over,0.09205186367034912,"[3, 5, 8, 28, 2, 119, 9, 1, 0, 15, 181]"
1831,Not tip over,0.01911211758852005,"[288, 67, 33, 52, 409, 10, 799, 1033, 954, 21, 113, 31, 4, 180, 0, 0, 5582, 166, 137, 180, 5, 4, 1, 0, 7, 0, 374, 32, 93, 103]"
1832,Tip over,0.9948354959487915,"[286, 21, 39, 4, 1, 866, 4, 824, 5, 64, 3, 250, 0, 4, 49, 43, 16, 68, 119, 9, 60, 28, 0, 7, 15, 9, 16, 28]"
1833,Tip over,0.962552547454834,"[1881, 1069, 218, 26, 3, 22, 83, 2, 4, 55, 9, 4, 1, 0, 195]"
1834,Not tip over,0.0013132421299815178,"[288, 23, 248, 85, 2, 284, 85]"
1835,Tip over,0.9767497181892395,"[265, 45, 33, 41, 0, 0, 94, 1, 49, 2, 4160, 77]"
1836,Not tip over,0.0027064287569373846,"[425, 20, 21, 658, 184, 5, 8, 35, 36, 37, 4, 1, 49, 5, 95, 4, 36, 104]"
1837,Tip over,0.9944772124290466,"[4, 49, 1459, 9, 1264, 73, 3, 42, 9, 1, 5, 8, 24, 73, 36, 0, 0, 331, 4470, 0, 0, 0, 735]"
1838,Not tip over,0.0022362107411026955,"[1744, 56, 5, 3, 2, 16, 619, 10, 16, 274, 101, 128, 285, 5, 35, 83, 2, 16, 89, 128, 5, 83, 104]"
1839,Not tip over,0.1446155160665512,"[1029, 18, 0, 6, 129, 1127, 4517, 6, 27, 5, 8, 464, 2, 1, 383]"
1840,Tip over,0.9496595859527588,"[293, 23, 280, 15, 10, 30, 51, 22, 64, 2, 16, 55, 9, 471, 58, 153, 106, 0]"
1841,Not tip over,0.007374654524028301,"[563, 798, 72, 4, 1, 196, 572, 9, 4, 3857, 39, 76, 27, 27, 107, 79]"
1842,Not tip over,0.0011221299646422267,"[425, 25, 45, 3, 8, 85, 2, 284, 85]"
1843,Tip over,0.9949813485145569,"[125, 6, 32, 26, 264, 2, 89, 1472, 235, 0, 450, 70, 2, 1, 26, 426, 129, 34, 1, 261, 70, 10, 74, 2, 182]"
1844,Not tip over,0.0034659719094634056,"[18, 90, 635, 77, 2617, 984, 8, 77, 2, 1, 13, 112, 0, 18, 77]"
1845,Not tip over,0.0012938466388732195,"[2118, 377, 57, 13, 12, 186, 34, 119, 9, 1, 75, 33, 78, 138, 420, 138, 15]"
1846,Not tip over,0.003745477646589279,"[203, 67, 33, 41, 0, 0, 8, 6, 2, 1150]"
1847,Not tip over,0.0023660678416490555,"[529, 21, 1017, 114, 5, 8, 6, 2, 66, 0, 62]"
1848,Not tip over,0.0015570000978186727,"[4, 297, 53, 59, 52, 8, 27, 2, 55, 9, 66, 0, 97, 15]"
1849,Not tip over,0.0025012597907334566,"[254, 67, 33, 86, 585, 543, 15, 10, 128, 26, 493, 44, 6021, 88, 2, 1, 13, 12, 0]"
1850,Not tip over,0.0019247099990025163,"[4, 265, 157, 59, 292, 8, 28, 2, 66, 0, 100, 15]"
1851,Not tip over,0.001558393589220941,"[4973, 257, 43, 41, 6, 2, 1, 213, 44, 1006, 4959, 0, 62]"
1852,Not tip over,0.06429534405469894,"[456, 200, 36, 2, 96, 30, 210, 2, 1, 0, 7, 104, 10, 36, 0]"
1853,Not tip over,0.029254881665110588,"[68, 253, 374, 121, 512, 75, 33, 68, 253, 17, 51, 111, 253, 1034, 137, 1, 5, 65, 0]"
1854,Not tip over,0.002628209302201867,"[7, 3652, 0, 553, 99, 86, 2273, 75, 33, 24, 73, 1645, 0, 664, 27, 0, 86, 123, 1720, 51, 111, 42, 9, 14, 0, 186, 6, 2, 1]"
1855,Not tip over,0.2800700068473816,"[617, 0, 24, 10, 2857, 44, 75, 33, 22, 4, 1, 0, 0, 213, 44, 78, 127, 17, 21, 1175, 3622, 2377, 0, 0, 7, 0, 0, 0, 81, 78, 127]"
1856,Not tip over,0.006545727141201496,"[2084, 13, 16, 209, 12, 3, 43, 6, 2, 16, 1, 50, 3638, 1045, 19, 40]"
1857,Not tip over,0.0041346256621181965,"[240, 53, 59, 57, 8, 27, 9, 6, 2, 1, 18, 40, 44, 94, 4244]"
1858,Tip over,0.9951268434524536,"[487, 111, 31, 741, 3, 22, 83, 2, 141, 1, 207, 83]"
1859,Not tip over,0.00556151894852519,"[7, 38, 15, 487, 3916, 4, 1]"
1860,Not tip over,0.005219476763159037,"[232, 23, 75, 33, 2298, 4, 796, 218, 171, 5, 1290, 594, 667, 10, 4, 5890, 582, 1, 7, 0, 1901, 171, 32]"
1861,Not tip over,0.12840160727500916,"[1632, 73, 154, 41, 0, 3475, 22, 6, 37, 16, 1, 146, 116, 0, 62, 0, 1164]"
1862,Tip over,0.9233572483062744,"[271, 20, 519, 90, 0, 202, 36, 86, 0, 15, 10, 90, 0, 30, 73, 99, 846, 36, 2, 1, 212, 1203, 0, 0]"
1863,Tip over,0.9565103054046631,"[58, 67, 33, 45, 0, 1247, 14, 46, 1150]"
1864,Not tip over,0.001711669028736651,"[85, 229, 0, 240, 23, 134, 85, 26, 1188, 64, 34, 0, 4, 1]"
1865,Not tip over,0.006729398388415575,"[3, 5, 8, 6, 2, 1, 0, 62, 0, 240, 260, 0]"
1866,Tip over,0.9951862692832947,"[71, 20, 82, 397, 1, 1563, 2, 35, 94, 6, 32]"
1867,Not tip over,0.001469075446948409,"[529, 248, 6, 2, 1, 75, 33, 17, 0, 0, 0, 7, 0, 68, 0, 332, 1246, 131]"
1868,Not tip over,0.01279224082827568,"[362, 23, 145, 81, 172, 8, 1, 44, 172, 12]"
1869,Not tip over,0.002395457588136196,"[69, 38, 18, 444, 190, 38, 2, 4, 1, 0]"
1870,Not tip over,0.0022246313747018576,"[48, 81, 674, 8, 48, 2, 4, 1, 0]"
1871,Not tip over,0.003981916233897209,"[240, 157, 52, 8, 6, 2, 4, 1, 0, 0, 7, 40, 19]"
1872,Not tip over,0.14183400571346283,"[557, 47, 36, 2, 1]"
1873,Tip over,0.8851973414421082,"[753, 3, 5, 8, 303, 2, 1]"
1874,Not tip over,0.0015857205726206303,"[265, 25, 52, 248, 36, 2, 4, 1, 0, 0, 7, 15]"
1875,Not tip over,0.0034717132803052664,"[177, 20, 8, 6, 2, 1, 0, 7, 0, 0, 40, 18]"
1876,Not tip over,0.002396775409579277,"[90, 30, 75, 3655, 536, 8, 30, 2, 4, 1, 0]"
1877,Not tip over,0.001912399078719318,"[338, 53, 59, 52, 43, 38, 2, 1, 474, 64]"
1878,Not tip over,0.0030377020593732595,"[561, 67, 33, 41, 126, 3, 137, 14, 5, 1, 10, 89, 0, 840, 116, 2795, 0, 0, 0, 0, 7, 48, 19]"
1879,Tip over,0.9950166344642639,"[120, 2856, 72, 2, 1, 44, 70, 2, 118]"
1880,Not tip over,0.0021033689845353365,"[565, 25, 41, 3, 8, 88, 2, 1, 13, 12, 0, 7, 172, 308]"
1881,Not tip over,0.16647809743881226,"[618, 3, 8, 6, 2, 1, 7, 0, 15, 10, 6]"
1882,Not tip over,0.0012054098770022392,"[62, 502, 8, 16, 27, 9, 35, 6, 39, 2719, 185, 2, 1, 976, 175, 0, 0, 71, 1328, 106, 0, 463, 42, 167, 4, 451, 3944, 0, 158, 623, 5688, 0]"
1883,Not tip over,0.001499319332651794,"[841, 20, 3, 2546, 10, 6123, 86, 33, 1907, 167, 1288, 8, 27, 9, 413, 4, 1, 146, 116, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 207, 40]"
1884,Not tip over,0.0034929446410387754,"[276, 67, 4117, 3, 8, 6, 2, 1, 0, 7, 94, 6, 32]"
1885,Tip over,0.9604066014289856,"[389, 20, 169, 77, 2, 1, 49, 0, 7, 77, 19]"
1886,Not tip over,0.0014000769006088376,"[1634, 1064, 3, 101, 119, 9, 6, 2, 1]"
1887,Not tip over,0.03352407366037369,"[155, 8, 35, 48, 31, 9, 4, 1]"
1888,Tip over,0.9176703095436096,"[583, 1468, 47, 3, 50, 111, 42, 9, 14, 22, 38, 2, 1, 0, 0, 12]"
1889,Not tip over,0.008760025724768639,"[950, 169, 2, 1, 49, 0, 7, 0, 303, 19, 0]"
1890,Not tip over,0.057725969702005386,"[237, 25, 52, 22, 38, 2, 1, 7, 68, 103, 107]"
1891,Not tip over,0.02822326309978962,"[142, 18, 6, 2, 1]"
1892,Not tip over,0.00206466531381011,"[254, 20, 0, 1790, 28, 0, 1020, 2, 14, 5, 373, 10, 3532, 114, 5, 8, 413, 1, 0, 0, 12]"
1893,Not tip over,0.00105803064070642,"[396, 82, 242, 5, 3, 137, 175, 204, 5, 66, 0, 11, 17]"
1894,Not tip over,0.002127954037860036,"[422, 8, 36, 2, 55, 9, 66, 0, 69, 202, 36, 47]"
1895,Not tip over,0.0012457227567210793,"[395, 547, 0, 0, 161, 79, 140, 35, 150, 3, 22, 16, 1, 1168, 39, 209, 12]"
1896,Not tip over,0.0019011696567758918,"[2275, 45, 8, 28, 2, 1, 0, 7, 289, 19]"
1897,Not tip over,0.02732538990676403,"[92, 20, 521, 38, 39, 1, 49, 176, 175, 5, 95, 6050, 541, 5, 428, 77, 9, 69, 38, 0, 7, 18, 4086, 0]"
1898,Not tip over,0.002871314063668251,"[287, 8, 48, 2, 55, 9, 66, 0, 62]"
1899,Not tip over,0.00653260201215744,"[71, 23, 8, 60, 6, 2, 16, 1]"
1900,Tip over,0.9850501418113708,"[753, 0, 701, 1915, 267, 3, 5, 8, 1053, 68, 119, 9, 6, 2, 1, 0, 0, 7, 0, 323, 145, 1053, 68, 119, 9, 6, 0, 0, 24, 93, 86, 33, 3904]"
1901,Tip over,0.9950259327888489,"[288, 25, 41, 169, 77, 2, 1, 310, 0, 183, 1158, 463, 42, 0, 7, 2180]"
1902,Not tip over,0.0017497384687885642,"[2423, 377, 57, 13, 800, 12, 8, 6, 2, 1]"
1903,Not tip over,0.0020487273577600718,"[317, 23, 75, 33, 311, 572, 210, 74, 9, 4, 1, 234, 2, 69, 119, 4733, 1451, 0, 7, 0, 0, 81, 161, 0, 0, 0]"
1904,Not tip over,0.11816299706697464,"[71, 25, 45, 3, 43, 6, 2, 302, 40]"
1905,Not tip over,0.003880113596096635,"[1002, 21, 143, 10, 223, 42, 9, 14, 5, 3, 5, 8, 6, 2, 1]"
1906,Not tip over,0.002353777177631855,"[4, 265, 157, 59, 292, 3, 22, 4100, 2, 1, 746, 0, 100, 19]"
1907,Tip over,0.9949827194213867,"[629, 183, 75, 33, 90, 208, 36, 17, 51, 1963, 35, 36, 249, 4, 5741, 1, 0, 819, 17, 0, 7, 0, 90, 208, 36, 107]"
1908,Not tip over,0.004572635516524315,"[411, 23, 15, 10, 11, 0, 179, 22, 11, 2, 55, 9, 1, 73, 99, 499, 452, 212, 354, 0, 0, 12, 0, 0]"
1909,Not tip over,0.003752014832571149,"[235, 157, 52, 8, 6, 2, 1, 0, 0, 7, 40, 19]"
1910,Tip over,0.9675229787826538,"[657, 0, 24, 21, 12, 1069, 218, 86, 0, 794, 26, 123, 8, 60, 1367, 4, 1, 0, 7, 62, 0]"
1911,Not tip over,0.015688296407461166,"[301, 20, 200, 36, 2, 4, 1, 7, 0, 0, 68, 683, 36, 47, 0]"
1912,Not tip over,0.0024829120375216007,"[2556, 200, 36, 37, 141, 1, 328, 180, 0, 47]"
1913,Not tip over,0.0023235969711095095,"[1281, 95, 852, 74, 44, 3460, 9, 128, 2, 4, 1, 206, 10, 89, 0, 47]"
1914,Tip over,0.9324936866760254,"[3913, 3, 22, 28, 2, 16, 1, 49, 464, 0, 18]"
1915,Not tip over,0.0012394128134474158,"[235, 23, 459, 2696, 13, 12, 5, 8, 60, 6, 34, 1, 4091, 7, 0, 332, 999, 47]"
1916,Not tip over,0.0060717700980603695,"[1588, 85, 17, 275, 51, 1188, 60, 85, 2, 0, 4, 1, 0, 107]"
1917,Not tip over,0.002860823879018426,"[316, 20, 8, 6, 2, 4, 1, 7, 0, 0, 94, 6, 32]"
1918,Tip over,0.9593853950500488,"[3083, 3, 13, 12, 8, 38, 2, 1, 2319, 90, 38, 573]"
1919,Not tip over,0.001330008963122964,"[3955, 367, 54, 14, 140, 35, 1071, 22, 6, 2, 55, 624, 94, 6, 32]"
1920,Not tip over,0.0020984553266316652,"[4, 262, 53, 59, 52, 8, 36, 2, 66, 0, 36, 15]"
1921,Not tip over,0.0019755917601287365,"[69, 541, 77, 18, 415, 993, 39, 540, 5, 2831, 77, 2, 4, 1, 0]"
1922,Not tip over,0.001339777372777462,"[461, 67, 33, 57, 126, 21, 5362, 2625, 9, 1230, 0, 0, 3, 22, 413, 4, 1, 0, 7, 0, 19, 10, 40]"
1923,Not tip over,0.0018957231659442186,"[165, 25, 57, 44, 32, 10, 233, 54, 74, 22, 233, 2, 55, 9, 1, 7, 0, 340, 332, 19]"
1924,Not tip over,0.01907118409872055,"[362, 23, 200, 36, 2, 1, 13, 112, 0, 93, 635, 36, 47]"
1925,Not tip over,0.002124679973348975,"[293, 20, 44, 17, 10, 48, 299, 22, 35, 6, 2, 4, 1, 0, 7, 974, 173, 1362, 0]"
1926,Not tip over,0.001243560342118144,"[675, 8, 38, 2, 66, 0, 38, 15]"
1927,Not tip over,0.0016814852133393288,"[533, 184, 39, 35, 194, 39, 16, 341, 5, 3, 43, 48, 2, 16, 1, 95, 4, 19, 10, 28]"
1928,Not tip over,0.0010489458218216896,"[461, 23, 95, 4, 19, 9, 16, 40, 152, 113, 37, 4, 631, 12, 0]"
1929,Not tip over,0.0012065063929185271,"[561, 23, 95, 4, 19, 9, 16, 40, 152, 113, 37, 4, 631, 16, 209, 12, 0]"
1930,Not tip over,0.0012324742274358869,"[297, 20, 8, 35, 6, 51, 117, 124, 5, 3, 2, 8, 35, 6, 4845, 119, 9, 1, 0, 7, 255, 6, 228, 0]"
1931,Not tip over,0.001299134106375277,"[4875, 140, 35, 1071, 50, 1044, 14, 8, 6, 2, 1, 5, 2494, 38, 15]"
1932,Not tip over,0.0012561352923512459,"[841, 25, 41, 3, 8, 6, 2, 284, 6]"
1933,Not tip over,0.022524092346429825,"[369, 25, 41, 8, 30, 2, 1, 0, 7, 30, 104]"
1934,Tip over,0.9952526092529297,"[109, 25, 45, 91, 77, 2, 284, 77]"
1935,Not tip over,0.0024319190997630358,"[447, 43, 6, 2, 1, 5, 18, 64]"
1936,Not tip over,0.0014683628687635064,"[133, 25, 57, 248, 6, 2, 1, 0, 0, 7, 28, 19]"
1937,Not tip over,0.003294656053185463,"[1920, 45, 8, 6, 2, 1, 0, 7, 62]"
1938,Not tip over,0.0019366061314940453,"[427, 282, 43, 1315, 36, 2, 1, 50, 4775, 176, 588, 75, 33, 17, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 47, 68, 5493, 5164, 817, 845]"
1939,Not tip over,0.001747867208905518,"[542, 47, 36, 2, 1]"
1940,Not tip over,0.003926577977836132,"[58, 25, 57, 8, 6, 2, 1, 0, 0, 0, 7, 6, 32]"
1941,Not tip over,0.0035153632052242756,"[58, 25, 52, 8, 6, 2, 4, 1, 0, 0, 7, 28, 19]"
1942,Tip over,0.9611860513687134,"[92, 25, 45, 18, 60, 156, 2, 4, 1]"
1943,Not tip over,0.28840193152427673,"[705, 103, 17, 91, 2, 4, 1, 0, 0, 12]"
1944,Not tip over,0.0024311926681548357,"[4, 774, 8, 36, 2, 1, 176, 175]"
1945,Not tip over,0.0032807104289531708,"[125, 8, 6, 2, 1, 26, 159, 0, 48, 18, 0]"
1946,Not tip over,0.09350798279047012,"[527, 44, 36, 17, 73, 99, 22, 1152, 2, 4, 1, 224, 0]"
1947,Not tip over,0.006868612486869097,"[58, 23, 18, 10, 6, 51, 123, 8, 4, 1]"
1948,Not tip over,0.0020084036514163017,"[177, 231, 45, 18, 60, 289, 2, 1]"
1949,Tip over,0.5863669514656067,"[508, 77, 166, 39, 1, 0, 17, 0, 0, 15, 10, 77]"
1950,Not tip over,0.0028212268371134996,"[394, 8, 93, 160, 88, 2, 4, 1]"
1951,Not tip over,0.026920199394226074,"[537, 15, 10, 128, 91, 972, 1, 49, 44, 35, 128, 0]"
1952,Not tip over,0.03411709517240524,"[232, 0, 136, 0, 0, 95, 0, 0, 4, 0, 0, 15, 0, 0, 10, 0, 60, 0, 48, 0, 0, 5264, 0, 0, 34, 0, 0, 0, 4, 0, 1]"
1953,Not tip over,0.001036550267599523,"[604, 704, 308, 200, 36, 2, 4, 1, 50, 1090, 0, 0, 12]"
1954,Tip over,0.9459364414215088,"[24, 3, 22, 27, 9, 6, 2, 1, 0, 0, 40, 19, 0, 168]"
1955,Tip over,0.9394312500953674,"[142, 98, 2, 118, 9, 1, 5, 3, 46, 1657, 38]"
1956,Not tip over,0.002495130989700556,"[512, 183, 75, 33, 69, 103, 5, 4958, 17, 51, 282, 22, 2206, 38, 2, 60, 1, 0, 7, 0, 69, 103, 107]"
1957,Not tip over,0.08826588839292526,"[58, 23, 280, 18, 10, 48, 51, 22, 64, 2, 16, 1, 0]"
1958,Not tip over,0.0019652824848890305,"[345, 15, 10, 36, 200, 2, 1204, 39, 16, 341, 13, 12]"
1959,Not tip over,0.0019826374482363462,"[214, 8, 6, 2, 4, 1283, 54, 4, 1, 716, 48, 19]"
1960,Tip over,0.9949513673782349,"[201, 21, 4394, 264, 2, 14, 86, 70, 5, 1, 2, 89]"
1961,Not tip over,0.1728091537952423,"[109, 25, 45, 3, 43, 6, 2, 302, 40]"
1962,Not tip over,0.004539789166301489,"[348, 23, 44, 17, 5, 275, 10, 78, 76, 80, 126, 248, 80, 2, 1, 215, 335, 744, 213, 2729, 7, 145, 0]"
1963,Not tip over,0.001594433793798089,"[3099, 591, 218, 140, 35, 1071, 3, 22, 76, 27, 2, 314, 15]"
1964,Not tip over,0.004430188797414303,"[165, 45, 33, 45, 0, 0, 973, 31, 14, 5, 8, 1349, 6]"
1965,Not tip over,0.02812274917960167,"[177, 25, 45, 3, 8, 6, 2, 1, 13, 12, 0, 7, 40, 19]"
1966,Tip over,0.9515390992164612,"[339, 20, 308, 96, 208, 704, 51, 1680, 9, 1, 373, 63, 36]"
1967,Tip over,0.9330334663391113,"[214, 172, 207, 8, 4, 1, 50, 493, 86, 0, 789, 0, 0, 1724, 12]"
1968,Not tip over,0.002026281086727977,"[456, 8, 16, 861, 9, 60, 6, 2, 4, 1, 210, 5, 75, 33, 9, 4376, 4432, 5, 224, 158, 1690]"
1969,Not tip over,0.001733174780383706,"[69, 208, 36, 47, 449, 8, 36, 2, 151, 9, 4, 1, 0]"
1970,Not tip over,0.0010964861139655113,"[430, 81, 85, 2, 1]"
1971,Tip over,0.900663435459137,"[498, 122, 4, 1107, 403, 4894, 1193, 31, 4, 1, 5, 169, 60, 5553]"
1972,Not tip over,0.007652950007468462,"[226, 260, 91, 77, 26, 117, 166, 64, 39, 4, 1, 49, 0, 7, 2526, 0]"
1973,Not tip over,0.0025977015029639006,"[40, 18, 286, 8, 6, 2, 4, 1, 0]"
1974,Tip over,0.9690091013908386,"[191, 25, 45, 8, 181, 2, 1, 181, 228, 1228, 2241]"
1975,Tip over,0.995243489742279,"[4, 92, 53, 59, 292, 82, 1, 5, 70, 875, 46, 35, 454, 0, 47, 634]"
1976,Not tip over,0.021318795159459114,"[71, 23, 18, 10, 6, 26, 43, 2, 16, 1]"
1977,Not tip over,0.001802509999834001,"[576, 8, 76, 80, 2, 1, 7, 0, 15, 10, 80]"
1978,Tip over,0.7380119562149048,"[1633, 367, 34, 205, 1, 49, 358, 76, 80, 0, 18]"
1979,Not tip over,0.008791673928499222,"[522, 20, 8, 78, 103, 2, 1, 0, 7, 0, 0, 103, 15]"
1980,Not tip over,0.005042233504354954,"[455, 25, 41, 3, 43, 6, 37, 284, 6]"
1981,Not tip over,0.0020389871206134558,"[4455, 90, 208, 36, 17, 73, 99, 846, 37, 1, 0, 107, 195]"
1982,Not tip over,0.1529603749513626,"[4, 544, 8, 80, 2, 1, 176, 175]"
1983,Not tip over,0.005251791328191757,"[347, 20, 95, 4, 15, 9, 4, 38, 152, 113, 54, 14, 0, 0, 101, 37, 4, 1, 13, 12, 0]"
1984,Not tip over,0.00109025277197361,"[4, 191, 53, 59, 292, 568, 253, 2, 66, 0, 77, 107]"
1985,Not tip over,0.00738500477746129,"[254, 25, 41, 15, 10, 40, 186, 34, 1]"
1986,Not tip over,0.0015778751112520695,"[345, 3575, 93, 30, 37, 4, 1, 15, 10, 30]"
1987,Not tip over,0.0018777641234919429,"[1039, 378, 943, 6, 2, 1]"
1988,Not tip over,0.0014063548296689987,"[236, 761, 4, 1066, 2, 14, 5, 8, 6, 2, 151, 9, 626, 19]"
1989,Not tip over,0.0024062420707195997,"[3145, 3, 34, 4, 1, 22, 28, 15]"
1990,Not tip over,0.4267529547214508,"[71, 20, 0, 3, 92, 326, 31, 1]"
1991,Not tip over,0.007069626823067665,"[751, 21, 868, 2, 10, 4, 1, 49]"
1992,Not tip over,0.005733798258006573,"[508, 8, 96, 38, 2, 4, 1]"
1993,Tip over,0.9606949687004089,"[950, 0, 24, 21, 12, 3, 22, 6, 2, 1, 49, 4864, 10, 93, 1866, 1117, 9, 6, 0, 7, 62, 40, 145, 0]"
1994,Tip over,0.906859278678894,"[226, 25, 41, 351, 63, 10, 223, 397, 42, 9, 1, 49]"
1995,Not tip over,0.002903033746406436,"[120, 8, 6, 2, 4, 1, 48, 19]"
1996,Not tip over,0.002705514896661043,"[336, 53, 59, 52, 200, 36, 2, 1, 474, 64]"
1997,Not tip over,0.0028187045827507973,"[168, 21, 249, 1040, 249, 4, 1610, 505, 1, 410, 1235, 11, 15]"
1998,Not tip over,0.005769943352788687,"[400, 23, 0, 138, 17, 5, 3012, 0, 24, 111, 397, 54, 1, 0, 591, 1240, 13, 12]"
1999,Not tip over,0.004820540547370911,"[898, 45, 8, 55, 9, 1, 0, 7, 48, 19]"
2000,Not tip over,0.011800852604210377,"[109, 23, 15, 10, 156, 26, 43, 2, 1]"
2001,Not tip over,0.0009826364694163203,"[386, 23, 8, 128, 2, 1, 13, 1310, 12, 4, 451, 1729, 106, 158, 420, 0, 93, 128, 15]"
2002,Not tip over,0.0023030643351376057,"[621, 1074, 31, 9, 14, 5, 8, 27, 9, 6, 2, 1]"
2003,Not tip over,0.0031144400127232075,"[109, 25, 45, 3, 8, 28, 37, 284, 187]"
2004,Tip over,0.9622933864593506,"[125, 6, 18, 1582, 86, 0, 141, 1, 0, 0, 12]"
2005,Not tip over,0.0015363817801699042,"[486, 23, 43, 93, 85, 2, 1, 0, 93, 85, 15, 0]"
2006,Tip over,0.8541607856750488,"[502, 8, 83, 2, 1, 5, 121, 982, 0, 69, 5004, 79]"
2007,Not tip over,0.0015664711827412248,"[504, 8, 36, 37, 66, 0, 69, 704, 121]"
2008,Not tip over,0.004566540475934744,"[271, 25, 52, 8, 6, 2, 1, 0, 0, 7, 40, 19]"
2009,Not tip over,0.0011514050420373678,"[1688, 200, 69, 327, 36, 37, 16, 1, 0, 195]"
2010,Not tip over,0.2891612946987152,"[58, 25, 45, 3, 8, 28, 2, 284, 48]"
2011,Not tip over,0.0010967060225084424,"[235, 699, 59, 57, 182, 568, 830, 77, 37, 1, 0, 0, 7, 15, 10, 96, 830, 77, 0]"
2012,Not tip over,0.001425796770490706,"[723, 21, 184, 39, 35, 194, 5, 8, 181, 2, 55, 9, 66, 0, 849, 65, 47]"
2013,Not tip over,0.0013219858519732952,"[2808, 59, 41, 8, 6, 2, 477, 32]"
2014,Not tip over,0.27173081040382385,"[318, 20, 18, 10, 80, 26, 43, 2, 4, 1]"
2015,Not tip over,0.0025708999019116163,"[395, 129, 42, 9, 14, 5, 3, 50, 642, 300, 0, 43, 48, 2, 1, 0, 7, 19, 0]"
2016,Not tip over,0.03876377269625664,"[263, 2875, 426, 1303, 72, 2, 1]"
2017,Not tip over,0.0023039281368255615,"[1009, 129, 38, 166, 137, 1, 5, 309, 2630, 0, 38, 121]"
2018,Not tip over,0.001781740807928145,"[984, 129, 42, 9, 14, 5, 8, 85, 2, 55, 9, 66, 69, 85, 4224]"
2019,Not tip over,0.027021940797567368,"[226, 136, 3, 250, 22, 60, 6, 2, 4, 505, 1]"
2020,Not tip over,0.01788533665239811,"[221, 20, 126, 18, 10, 1095, 2, 4, 481, 1741, 1573, 1, 716, 50, 5445, 16, 1998, 432, 42, 1, 192, 0, 0, 0, 0, 7, 0, 3036, 18]"
2021,Not tip over,0.004007487557828426,"[1695, 59, 41, 3, 43, 6, 37, 1, 3662, 32]"
2022,Not tip over,0.002154718618839979,"[125, 8, 6, 2, 313, 6, 32]"
2023,Not tip over,0.001452449825592339,"[488, 1199, 1078, 1, 49, 1040, 2, 35, 27]"
2024,Not tip over,0.0022259505931288004,"[329, 25, 45, 3, 43, 6, 37, 1, 49, 0, 5435]"
2025,Not tip over,0.004283151589334011,"[389, 0, 67, 33, 41, 0, 0, 8, 6, 2, 718, 19]"
2026,Not tip over,0.0034690829925239086,"[492, 111, 42, 9, 14, 5, 946, 250, 34, 4, 1, 4024]"
2027,Not tip over,0.0015714458422735333,"[929, 248, 172, 2, 1, 176, 3360, 76, 88]"
2028,Not tip over,0.0011861111270263791,"[486, 23, 43, 1, 86, 0, 1315, 36, 176, 588, 0, 75, 33, 420, 0, 0, 0, 0, 0, 207, 208, 36]"
2029,Not tip over,0.003782337298616767,"[271, 23, 8, 27, 9, 6, 2, 66, 0, 0, 6, 19]"
2030,Not tip over,0.0014024709817022085,"[2556, 1064, 0, 0, 12, 3, 22, 28, 2, 0, 4, 1, 0, 62, 195, 242]"
2031,Not tip over,0.00521563645452261,"[763, 81, 11, 2, 1]"
2032,Not tip over,0.0011379269417375326,"[536, 82, 4, 385, 74, 34, 4, 1]"
2033,Not tip over,0.019494565203785896,"[155, 7, 0, 15, 10, 48, 0, 0, 1674, 19, 24, 98, 39, 1251, 185, 0, 0, 122, 70, 2, 35, 50, 87, 1, 0]"
2034,Not tip over,0.007225115317851305,"[203, 136, 8, 6, 2, 55, 9, 1]"
2035,Not tip over,0.017230328172445297,"[125, 18, 6, 2, 1]"
2036,Not tip over,0.003131912089884281,"[236, 8, 6, 2, 4, 1]"
2037,Not tip over,0.02598109468817711,"[1795, 41, 3, 8, 6, 2, 1, 13, 12, 0, 7, 94, 6, 32]"
2038,Not tip over,0.0014823646051809192,"[533, 6, 32, 71, 955, 916, 0, 0, 12, 8, 6, 2, 4, 1]"
2039,Not tip over,0.001678542816080153,"[733, 8, 6, 2, 1, 13, 12, 5, 3, 10, 1386, 15]"
2040,Not tip over,0.002231102203950286,"[161, 229, 0, 518, 20, 134, 27, 26, 117, 3, 137, 1, 5, 14]"
2041,Not tip over,0.023969072848558426,"[58, 25, 41, 8, 6, 2, 119, 9, 1, 7, 0, 18, 10, 48]"
2042,Not tip over,0.006293109618127346,"[678, 47, 1895, 88, 2, 1]"
2043,Not tip over,0.007300987374037504,"[643, 945, 77, 2, 1]"
